Well,Field,Cell_Number,Top,Left,XCentroid,YCentroid,ObjectAreaCh1,ObjectTotalIntenCh1,ObjectAvgIntenCh1,ObjectVarIntenCh1,SpotCountCh2,SpotTotalAreaCh2,SpotAvgAreaCh2,SpotTotalIntenCh2,SpotAvgIntenCh2,TotalIntenCh2,AvgIntenCh2
E6,43,4,393,564,651.9826296,457.8296669,17501,45256485,2585.937089,1453.172577,10,133,13.3,103260,776.3909774,1289280,73.6689332
E6,43,5,658,403,493.7633283,749.1241591,23784,45981107,1933.278969,889.1123913,1,6,6,2584,430.6666667,586942,24.67801884
E6,43,6,699,607,698.3336031,783.2626017,22239,73714621,3314.65538,3058.554246,0,0,0,0,0,803583,36.13395386
E6,43,7,828,405,478.5940101,876.6991054,12855,28911533,2249.04963,1097.078984,0,0,0,0,0,266013,20.69334889
E6,44,1,141,866,947.3238391,254.2656175,27069,67171722,2481.499945,1264.466587,4,92,23,86908,944.6521739,1139786,42.10669031
E6,44,2,255,107,172.0696281,346.146886,17694,51347885,2901.994179,2033.296424,2,24,12,9617,400.7083333,558850,31.58415282
E6,44,3,522,240,305.2763473,591.7235824,14214,37492821,2637.738919,1476.867035,13,377,29,850597,2256.225464,2856137,200.9383003
E6,44,4,723,27,104.1661559,805.4885193,19903,60724298,3051.01231,1850.540695,0,0,0,0,0,580777,29.18037482
E6,44,5,730,298,367.0922141,809.7943126,18251,47528456,2604.156265,1505.358208,0,0,0,0,0,526616,28.85409019
E6,45,1,9,478,635.0028534,102.0717611,39952,74028970,1852.947787,824.9457193,4,50,12.5,18470,369.4,576968,14.44152984
E6,45,2,155,227,292.9906038,213.9201732,12239,36995846,3022.783397,1581.447471,8,114,14.25,155953,1368.008772,951698,77.75945747
E6,45,3,352,595,693.0964747,435.0618644,24877,55182680,2218.220847,923.6798154,0,0,0,0,0,600096,24.12252281
E6,45,4,400,279,339.9806667,463.7959265,12569,21055048,1675.156974,1237.00257,0,0,0,0,0,163789,13.03118784
E6,45,5,440,310,393.3226832,522.1658507,11643,37276965,3201.663231,2197.857428,0,0,0,0,0,384453,33.02009791
E6,45,6,462,93,172.1934627,549.7629724,19580,47482860,2425.069459,1311.483259,0,0,0,0,0,485920,24.81716037
E6,45,7,663,458,559.3731456,767.6292382,31883,63509016,1991.93978,1276.742425,0,0,0,0,0,598267,18.76445127
E6,45,8,889,607,670.4223484,964.6618045,15151,40925374,2701.166524,1357.422505,17,727,42.76470588,2771894,3812.784044,7064611,466.2801795
E6,46,1,351,809,896.7076843,447.909965,26834,44412763,1655.092905,805.1478989,0,0,0,0,0,520897,19.41182828
E6,46,2,532,593,686.5505625,637.0150334,30665,47084548,1535.449144,583.7249975,0,0,0,0,0,496242,16.18268384
E6,46,3,536,225,302.7563867,612.9270314,19063,38874570,2039.268216,1047.39983,0,0,0,0,0,410570,21.53753344
E6,46,4,736,811,905.1722181,832.4686123,28371,83856711,2955.719256,2770.312732,3,34,11.33333333,21177,622.8529412,1174336,41.39212576
E6,46,5,745,77,162.4576308,829.1223331,23248,54935216,2363.008259,1338.309806,0,0,0,0,0,922630,39.68642464
E6,47,1,172,283,344.0657953,228.5988264,11247,20030621,1780.974571,717.4707819,0,0,0,0,0,278661,24.77647373
E6,47,2,287,111,198.4950635,363.7291051,21979,47475614,2160.044315,1008.703165,0,0,0,0,0,622581,28.32617499
E6,47,3,375,760,823.054377,437.3756042,14896,28005169,1880.046254,709.9221422,0,0,0,0,0,269477,18.09056122
E6,47,4,422,821,913.9059767,509.6793003,15092,27645633,1831.807116,799.2254573,1,14,14,14196,1014,981840,65.05698383
E6,47,5,598,688,799.1453056,681.9791066,26372,50774196,1925.306992,830.7814282,12,387,32.25,560292,1447.782946,2663878,101.0116032
E6,47,6,646,423,514.4648656,772.1171994,35350,58945510,1667.482603,863.551885,0,0,0,0,0,690994,19.54721358
E6,47,7,763,128,223.5855155,853.0219683,26083,53032743,2033.230188,1161.452672,0,0,0,0,0,480006,18.40302112
E6,47,8,886,326,370.5805055,935.2415864,7161,16529919,2308.325513,1199.281269,4,198,49.5,528970,2671.565657,1564897,218.5305125
E6,48,1,706,670,728.8346096,780.2690811,15932,31001837,1945.884823,979.7071209,0,0,0,0,0,296058,18.58260105
E6,48,2,707,549,618.4442367,783.3643504,13369,27458829,2053.917944,879.4395124,0,0,0,0,0,147427,11.02752637
E6,48,3,791,867,940.0696766,853.6345181,15615,45076976,2886.773999,1943.850768,1,26,26,16474,633.6153846,560918,35.92174191
E6,48,4,831,538,602.0009874,886.4650704,8102,17682387,2182.471859,974.9786004,5,171,34.2,576981,3374.157895,2342990,289.1866206
E6,48,5,869,511,559.2419995,938.4906971,8062,17593964,2182.332424,1171.030401,7,168,24,294423,1752.517857,1159459,143.8177871
E6,49,1,150,204,275.1557093,211.6193772,13872,37246815,2685.035683,1448.960578,4,58,14.5,40808,703.5862069,694232,50.0455594
E6,49,2,153,460,527.1257894,253.1045336,19477,41795514,2145.890743,870.4997252,3,56,18.66666667,35549,634.8035714,612693,31.45725728
E6,49,3,343,164,250.8202253,417.4652186,21132,48177554,2279.838823,1113.109966,6,81,13.5,38532,475.7037037,588144,27.83191369
E6,49,4,576,331,377.8291699,637.7774168,8927,25732991,2882.60233,1708.117239,2,109,54.5,200052,1835.33945,822637,92.15156268
E6,49,5,589,642,737.3064532,692.4177549,31473,60907025,1935.215105,901.0448333,0,0,0,0,0,635589,20.19473835
E6,50,1,4,702,776.4754597,70.07821796,14792,39941390,2700.202136,1786.119188,0,0,0,0,0,402210,27.19104922
E6,50,2,249,719,792.11056,326.6641314,18144,38605554,2127.731151,1289.485329,0,0,0,0,0,462423,25.48627646
E6,50,3,308,941,1011.782136,404.425992,21876,42386274,1937.569665,1217.644075,0,0,0,0,0,369974,16.91232401
E6,50,4,322,147,229.1192391,400.3604138,20396,42017191,2060.070161,898.3997911,8,214,26.75,438111,2047.247664,3082330,151.12424
E6,50,5,508,122,195.6809175,594.5495373,17613,42802628,2430.172486,2307.550918,0,0,0,0,0,388368,22.05007665
E6,50,6,527,780,877.3727482,614.2483787,27756,42891257,1545.296765,573.9387487,0,0,0,0,0,797166,28.72049287
E6,50,7,710,797,881.2278666,795.9067611,21890,32513485,1485.312243,570.4346518,0,0,0,0,0,316099,14.44033805
E6,51,1,86,236,330.5833379,153.3909266,18185,29345101,1613.698158,618.8365393,39,689,17.66666667,814702,1182.441219,3368464,185.2331042
E6,51,2,184,950,1010.964063,258.6390117,14247,25893757,1817.488384,778.635088,26,718,27.61538462,2518717,3507.962396,7354461,516.2112024
E6,51,3,249,207,356.8627696,375.1077458,44837,59516588,1327.398979,483.4988254,54,919,17.01851852,993999,1081.609358,3799077,84.73084729
E6,51,4,273,515,610.1979167,389.1567055,32928,67235124,2041.883017,1417.644963,0,0,0,0,0,629716,19.12402818
E6,51,5,315,746,819.3677513,409.4643635,17917,31413411,1753.274041,628.7503697,14,265,18.92857143,389108,1468.332075,1710403,95.46257744
E6,51,6,669,780,884.3592225,763.4426654,25107,43273110,1723.547616,651.5409954,2,23,11.5,9156,398.0869565,539453,21.48615924
E6,51,7,917,793,860.3125936,980.6516921,13356,33779477,2529.161201,1531.939832,0,0,0,0,0,534420,40.01347709
E6,52,1,62,128,199.364438,133.4169627,15764,30173413,1914.070858,826.8073335,0,0,0,0,0,371249,23.55043136
E6,52,2,173,878,978.7166274,277.6985804,31418,46425031,1477.657107,897.9881318,0,0,0,0,0,460269,14.6498504
E6,52,3,207,378,472.972843,291.943409,23714,58210343,2454.682593,1175.554838,19,425,22.36842105,585259,1377.08,2240220,94.46824661
E6,52,4,309,194,265.7017884,379.9333721,15489,29800572,1923.982956,772.3763468,17,757,44.52941176,1681851,2221.731836,4517467,291.6564659
E6,52,5,376,434,503.1828959,452.0208428,15353,27037452,1761.053345,627.3779609,19,903,47.52631579,4330514,4795.696567,18192635,1184.95636
E6,52,6,441,716,835.0013594,501.2701233,20598,31590460,1533.666375,583.1050913,0,0,0,0,0,362928,17.61957472
E6,52,7,665,595,668.5223168,762.1765996,23256,41285459,1775.260535,635.2808626,4,80,20,64746,809.325,1050535,45.17264362
E6,52,8,728,844,902.9845933,783.3946411,10450,26665224,2551.696077,1359.154921,6,178,29.66666667,307467,1727.342697,1774564,169.8147368
E6,52,9,741,146,229.89573,812.6493929,17541,38231162,2179.531498,894.1706544,0,0,0,0,0,456947,26.05022519
E6,52,10,797,487,559.3805319,882.8551064,18800,37599060,1999.95,851.8004608,28,691,24.67857143,964066,1395.175109,4900629,260.6717553
E6,52,11,886,222,313.3316687,981.9460159,27434,48147793,1755.040935,955.534495,0,0,0,0,0,407590,14.85711161
E6,53,1,22,319,396.2224516,82.23644567,13077,22455158,1717.14904,671.216919,28,1064,38,3023149,2841.305451,7817466,597.802707
E6,53,2,97,477,544.6705882,168.4227318,15045,37207181,2473.059555,1285.764281,2,80,40,50878,635.975,446453,29.6745098
E6,53,3,205,725,794.0140119,274.5896828,14345,24646542,1718.12771,609.2876704,36,1406,39.05555556,5705891,4058.243954,17476354,1218.288881
E6,53,4,256,338,398.573209,321.5644765,11795,21374116,1812.133616,721.2988496,0,0,0,0,0,255868,21.69292073
E6,53,5,391,673,789.9354309,471.8423246,24950,45486101,1823.09022,845.2307677,18,597,33.16666667,830146,1390.529313,3859860,154.7038076
E6,53,6,397,90,177.4029857,487.7506308,23780,44564888,1874.049117,693.822257,34,799,23.5,1630466,2040.633292,4545702,191.1565181
E6,53,7,413,313,457.4223542,509.4313911,30652,68479451,2234.094056,1254.581137,16,574,35.875,1346169,2345.24216,4261513,139.0288725
E6,53,8,633,307,403.5544304,741.9766004,27650,54935685,1986.824051,845.8107601,5,97,19.4,60333,621.9896907,776419,28.08025316
E6,53,9,709,821,906.6940774,786.2207385,21342,35688842,1672.235123,675.0406209,0,0,0,0,0,812131,38.05318152
E6,54,1,70,249,310.6410695,142.5016411,14624,33835977,2313.729281,1101.267965,17,715,42.05882353,2748732,3844.38042,7109212,486.1332057
E6,54,2,247,426,500.1720094,318.9313494,16970,41357164,2437.075074,1190.624821,5,94,18.8,95632,1017.361702,1030117,60.70223925
E6,54,3,399,281,350.3804291,470.1559818,15380,25446307,1654.506307,667.8606661,10,180,18,153979,855.4388889,953742,62.01183355
E6,54,4,417,854,944.9899993,520.1889741,27898,44523901,1595.953151,587.2082255,8,100,12.5,71746,717.46,1398549,50.13079791
E6,54,5,574,654,728.1963893,643.9723412,17282,32214974,1864.076727,716.8492931,0,0,0,0,0,427468,24.73486865
E6,54,6,577,433,522.5513065,657.0694505,20475,42812935,2090.985836,1111.351746,16,320,20,410310,1282.21875,1836214,89.68078144
E6,54,7,777,550,616.8077502,838.4987717,12619,26785822,2122.658055,892.7194725,38,1215,31.97368421,5155222,4242.98107,11870133,940.6555987
E6,54,8,819,254,322.5018657,883.5968657,13400,32426252,2419.869552,1121.908231,22,438,19.90909091,426413,973.5456621,1808758,134.9819403
E6,54,9,964,537,600.1224334,1020.3729,11786,21832064,1852.372646,757.4818874,8,220,27.5,370992,1686.327273,1358440,115.2587816
E6,55,1,327,99,220.4760721,455.166006,44655,68925701,1543.515866,821.0087157,0,0,0,0,0,682653,15.28726906
E6,55,2,603,453,543.6313736,686.7256396,22044,46388903,2104.377745,1402.470423,0,0,0,0,0,388033,17.60265832
E6,55,3,697,776,867.4962359,799.2217147,27364,79927954,2920.916313,1446.254792,15,275,18.33333333,248243,902.7018182,1857062,67.86515129
E6,55,4,702,303,371.6203648,793.2548064,18257,35156266,1925.632141,796.8772439,45,1939,43.08888889,9395902,4845.746261,21201639,1161.288218
E6,56,1,211,225,312.9429878,280.7533537,16400,47547760,2899.253659,1753.475425,0,0,0,0,0,604779,36.87676829
E6,56,2,304,61,155.8202973,395.5516976,27245,41624810,1527.796293,594.889785,2,20,10,8616,430.8,410620,15.07138925
E6,56,3,410,261,347.9830334,491.6358268,21336,38941308,1825.145669,901.5726808,0,0,0,0,0,476295,22.32353768
E6,56,4,479,462,526.9198532,547.6785452,14985,30760035,2052.721722,884.3733994,0,0,0,0,0,172424,11.50643977
E6,56,5,614,530,603.1510084,690.5682282,15668,33907261,2164.109076,929.2549964,39,1368,35.07692308,3250013,2375.740497,9287764,592.7855502
E6,56,6,827,530,616.5672711,908.018133,22335,59265336,2653.473741,1133.06419,0,0,0,0,0,659405,29.52339378
E6,56,7,868,216,293.8583173,940.7400932,18245,46345726,2540.187777,1129.411682,0,0,0,0,0,466090,25.54617703
E6,57,1,86,649,741.8821464,225.6186396,38166,56406901,1477.935885,573.8177632,2,41,20.5,32845,801.097561,703393,18.42983284
E6,57,2,202,194,260.0818713,287.2131478,14877,44219893,2972.36627,1721.095406,12,145,12.08333333,72421,499.4551724,815930,54.84506285
E6,57,3,349,906,986.8535063,435.0899737,20506,36501104,1780.020677,764.1617442,0,0,0,0,0,343316,16.74222179
E6,57,4,419,407,481.6020788,495.4628009,18280,37290707,2039.973031,916.0696405,0,0,0,0,0,406992,22.2643326
E6,57,5,420,683,748.021489,488.4028837,14426,37604227,2606.698115,1277.856175,8,287,35.875,564659,1967.452962,2480060,171.915985
E6,57,6,649,309,384.167178,711.5603282,14015,36308800,2590.709954,1212.520042,8,118,14.75,64449,546.1779661,754457,53.83210846
E6,58,1,86,980,1024.321495,162.3628659,12980,22174590,1708.365948,670.1870643,0,0,0,0,0,178778,13.77334361
E6,58,2,103,860,923.1437949,173.5473009,12949,24969665,1928.308364,786.2815794,0,0,0,0,0,245391,18.95057533
E6,58,3,256,74,144.5757248,331.9556718,16626,59119953,3555.873511,1975.607013,0,0,0,0,0,644962,38.79237339
E6,58,4,588,113,197.763554,673.0294596,23388,59859056,2559.391825,1228.464924,0,0,0,0,0,577921,24.7101505
E6,58,5,759,315,392.1626298,831.134127,17051,41352518,2425.225383,1166.868938,26,1098,42.23076923,3727406,3394.723133,9678147,567.5999648
E6,59,1,232,110,170.8555216,293.0979886,12777,43919963,3437.42373,1895.514784,16,336,21,488548,1454.011905,1624561,127.1472959
E6,59,2,440,145,256.4050999,547.296061,36354,74449118,2047.893437,1235.379729,0,0,0,0,0,615192,16.9222644
E6,59,3,447,767,832.7978855,522.2270221,15417,33019995,2141.791205,1092.485384,0,0,0,0,0,394377,25.58065772
E6,59,4,511,966,1031.812567,589.7586185,15867,29227861,1842.053381,987.2718264,2,42,21,24608,585.9047619,542151,34.16846285
E6,59,5,586,611,678.9284774,649.1711277,13674,45605698,3335.212666,1722.788962,0,0,0,0,0,656267,47.99378382
E6,59,6,791,383,459.6736695,875.0467766,20801,57739810,2775.818951,1614.800716,0,0,0,0,0,568556,27.33310899
E6,59,7,792,792,869.1732432,868.6231434,18044,47769403,2647.384338,1272.038465,40,1204,30.1,2532541,2103.439369,6898856,382.3351807
E6,60,1,249,23,95.76796738,326.5817523,17657,48379698,2739.972702,1801.172363,1,13,13,4648,357.5384615,471342,26.69434219
E6,60,2,287,214,282.4720083,343.7199965,11557,44697836,3867.598512,2483.452496,3,55,18.33333333,33755,613.7272727,731438,63.28960803
E6,60,3,472,440,507.1296416,552.5636099,18582,56454497,3038.128135,1554.568195,24,801,33.375,2466637,3079.446941,6114551,329.0577441
E6,60,4,564,197,257.3772362,621.5925158,11571,44603607,3854.775473,2396.587733,27,934,34.59259259,2930298,3137.364026,6913809,597.5117967
E6,61,1,722,458,556.3003137,796.4190347,21361,81372697,3809.40485,2662.979574,6,110,18.33333333,132974,1208.854545,907678,42.49229905
E6,61,2,745,124,231.6263383,828.3259008,21482,60856143,2832.890001,2354.75863,0,0,0,0,0,522804,24.33684015
E6,61,3,764,367,431.7585086,843.9501758,15073,35502891,2355.396471,1171.973002,25,981,39.24,2127453,2168.657492,8656325,574.2934386
E6,62,1,52,717,802.6931238,144.4967432,25639,58114552,2266.646593,925.9527155,1,23,23,12557,545.9565217,808239,31.52381138
E6,62,2,318,536,585.0618182,366.6805594,7150,19246666,2691.841399,1528.320337,13,413,31.76923077,1076434,2606.377724,3161521,442.1707692
E6,62,3,344,565,635.1328261,408.9756797,8018,19077289,2379.307683,1210.92981,8,216,27,530452,2455.796296,1764778,220.1020205
E6,62,4,352,681,768.079945,427.6412905,19651,47788958,2431.884281,1327.859618,1,18,18,7072,392.8888889,414388,21.08737469
E6,62,5,461,198,268.2438856,525.3412332,14515,39998880,2755.692732,1487.748786,21,547,26.04761905,1071946,1959.681901,3203891,220.729659
E6,62,6,848,264,336.7204516,941.5706404,23563,73241842,3108.341128,2268.68329,1,16,16,7207,450.4375,719573,30.53825914
E6,62,7,908,563,624.8657442,969.2391072,12141,40315377,3320.597727,1879.847713,5,210,42,710389,3382.804762,2353183,193.8211844
E6,63,1,237,57,133.6565398,301.1448033,15635,43470256,2780.316981,1965.782608,0,0,0,0,0,746618,47.75299009
E6,63,2,401,128,201.0652152,486.585761,19566,49043272,2506.555862,1801.113204,0,0,0,0,0,322222,16.46846571
E6,63,3,471,422,499.0885222,550.3209838,19272,51178783,2655.603103,1309.041637,0,0,0,0,0,531539,27.58089456
E6,63,4,540,169,244.8956898,617.5798071,15243,40785038,2675.656892,1145.258744,7,141,20.14285714,117928,836.3687943,696951,45.72269238
E6,63,5,794,570,655.4594038,862.1783204,16504,53282801,3228.478005,1880.286443,0,0,0,0,0,586178,35.51732913
E6,64,1,67,558,642.1650832,156.9557199,23261,64952907,2792.352306,1915.053466,0,0,0,0,0,1142855,49.13180861
E6,64,2,115,251,323.0720272,198.2765727,20284,46152374,2275.309308,892.9794431,3,42,14,25502,607.1904762,747258,36.83977519
E6,64,3,366,139,210.2634409,436.580578,14880,38811109,2608.273454,1140.404802,0,0,0,0,0,346024,23.25430108
E6,64,4,380,261,342.8436523,467.0174333,21740,49175867,2261.999402,887.6669829,1,20,20,9379,468.95,519199,23.88219871
E6,64,5,626,460,544.6746237,707.9212914,19731,54869694,2780.887639,1327.54813,2,27,13.5,10240,379.2592593,709108,35.93877654
E6,65,1,188,418,499.0305823,266.4230214,20077,46996135,2340.79469,1261.842995,0,0,0,0,0,490958,24.45375305
E6,65,2,488,57,115.4128253,567.3652961,13255,38543099,2907.815843,1668.3802,32,692,21.625,1688674,2440.280347,4936610,372.4337986
E6,65,3,673,334,379.5141006,739.9393124,10035,24112534,2402.843448,1127.450576,15,473,31.53333333,1141608,2413.547569,3480815,346.8674639
E6,65,4,674,418,453.7745589,741.5053365,9182,22883064,2492.165541,1148.66519,8,169,21.125,403962,2390.307692,1421212,154.7824003
E6,66,1,207,402,481.926363,296.6957281,21185,59802032,2822.847864,1454.325118,2,28,14,10771,384.6785714,631347,29.80160491
E6,66,2,327,645,709.5364892,390.8654225,13182,36006385,2731.481186,1304.432076,19,471,24.78947368,1934516,4107.252654,14663420,1112.382036
E6,66,3,532,220,310.6652447,625.3199826,25317,43910205,1734.415808,674.0690448,51,1464,28.70588235,3899400,2663.52459,10171955,401.7835842
E6,66,4,560,566,642.2088235,634.4398338,15640,42361172,2708.514834,1273.035929,35,1492,42.62857143,7893957,5290.855898,15956727,1020.251087
E6,66,5,816,364,460.6618506,907.8635552,24640,49668659,2015.773498,885.6644607,0,0,0,0,0,358526,14.55056818
E6,67,1,256,915,975.6890567,319.4432749,12446,40260409,3234.807087,1727.327787,0,0,0,0,0,536934,43.14108951
E6,67,2,430,533,607.8572574,516.4863724,18712,44944605,2401.913478,1266.648037,13,475,36.53846154,1175559,2474.861053,3606571,192.7410752
E6,67,3,435,773,837.1165395,501.0144187,14287,35523813,2486.44313,1335.270603,21,445,21.19047619,552385,1241.314607,1962432,137.3578778
E6,67,4,450,250,331.7038155,531.8339085,20862,54014521,2589.134359,2330.815743,0,0,0,0,0,833464,39.95129901
E6,67,5,889,617,703.9344618,950.9751984,16128,34718955,2152.712984,950.9428857,12,326,27.16666667,641163,1966.757669,1994509,123.6674727
E6,67,6,907,891,984.6686877,983.6004418,21276,41659245,1958.03934,691.7600621,13,218,16.76923077,125792,577.0275229,748190,35.16591465
E6,68,1,169,532,611.903036,250.5471359,20059,65385661,3259.667032,2532.923022,0,0,0,0,0,835586,41.65641358
E6,68,2,661,16,68.22498808,724.5298999,10485,37085251,3536.981497,2207.930574,18,724,40.22222222,4488050,6198.964088,9599603,915.5558417
E6,69,1,96,145,205.1450918,152.3328962,10676,23165623,2169.878513,985.1758842,4,51,12.75,22731,445.7058824,416446,39.00768078
E6,69,2,345,232,322.2300567,425.7762016,23968,72192286,3012.027954,1450.280687,0,0,0,0,0,680223,28.38046562
E6,69,3,513,79,144.3249359,585.5327896,15203,44195125,2907.000263,1707.345763,11,245,22.27272727,285918,1167.012245,1540143,101.3052029
E6,69,4,703,222,320.0180924,798.621731,29902,71159742,2379.7653,1433.154588,0,0,0,0,0,710669,23.76660424
E6,70,1,710,634,709.2200686,791.1519786,19812,60280782,3042.639915,1560.005683,1,9,9,2786,309.5555556,732353,36.96512215
E6,70,2,762,162,263.3378221,856.7335053,31783,86869380,2733.202656,1887.664646,0,0,0,0,0,726123,22.84627002
E6,70,3,793,886,959.3498176,868.4838247,16723,49792264,2977.471985,1422.198924,4,139,34.75,370688,2666.820144,1373266,82.11839981
E6,71,1,139,89,164.9245006,205.708828,14318,45655288,3188.66378,1723.740541,5,199,39.8,421440,2117.788945,1460548,102.0078223
E6,71,2,241,335,442.2965262,323.5567983,21101,48811083,2313.211838,986.6923745,8,159,19.875,111213,699.4528302,826332,39.16079807
